timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2022-08-02 13:55:00,22748.57,22824.52,22700.0,22799.96,865.88462,1659448799999,19710589.661068,26543,464.84954,10583801.3482431,0
2022-08-02 14:00:00,22799.96,22807.47,22740.0,22743.86,722.06764,1659449099999,16443976.8255692,23875,338.02463,7698208.1418792,0
2022-08-02 14:05:00,22742.41,22788.96,22712.19,22715.92,757.68908,1659449399999,17235836.283456,21902,381.56182,8680824.1173672,0
2022-08-02 14:10:00,22715.92,22779.0,22670.0,22768.75,1031.27268,1659449699999,23442921.6406768,27828,508.61756,11565611.6635286,0
2022-08-02 14:15:00,22768.75,22828.03,22760.1,22802.31,763.95892,1659449999999,17416779.7865552,22403,443.98661,10122533.6235677,0
2022-08-02 14:20:00,22804.61,22828.51,22736.28,22753.19,625.3848,1659450299999,14249928.6158164,20788,280.61154,6394741.1378972,0
2022-08-02 14:25:00,22753.19,23093.22,22750.83,23076.65,1676.12926,1659450599999,38408858.0214956,39711,1019.30976,23360347.4223838,0
2022-08-02 14:30:00,23079.75,23129.43,22700.0,22740.97,2795.12452,1659450899999,63927099.1383159,58701,1274.91774,29175698.2579203,0
2022-08-02 14:35:00,22740.97,22927.45,22729.03,22874.5,1640.85168,1659451199999,37446058.0466869,40919,917.3689,20940299.5717997,0
2022-08-02 14:40:00,22874.5,23000.0,22803.26,22951.6,1573.85681,1659451499999,36064971.56501,39258,784.99044,17991650.8999675,0
2022-08-02 14:45:00,22951.6,23100.0,22911.22,23090.99,1618.82332,1659451799999,37213435.5335419,41143,834.89911,19193895.5683037,0
2022-08-02 14:50:00,23090.99,23151.24,23004.95,23058.49,2077.40661,1659452099999,47958810.8441831,47156,1082.78456,24998550.542416,0
2022-08-02 14:55:00,23058.49,23076.27,22985.19,23025.61,1288.86638,1659452399999,29676750.8201605,33675,605.06718,13933352.0054658,0
2022-08-02 15:00:00,23025.61,23100.39,23003.65,23078.05,875.7488,1659452699999,20180643.7910178,29580,454.6099,10476985.9026678,0
2022-08-02 15:05:00,23078.05,23109.1,22943.37,22997.0,1050.16483,1659452999999,24175575.6751908,31206,472.64455,10881589.2292776,0
2022-08-02 15:10:00,22995.53,22998.35,22880.0,22885.77,1164.72668,1659453299999,26716026.6634129,31100,531.98905,12203694.1563608,0
2022-08-02 15:15:00,22885.77,22932.5,22830.23,22891.46,1162.02106,1659453599999,26589419.8017157,32131,595.15059,13619665.2910718,0
2022-08-02 15:20:00,22894.02,22898.42,22806.52,22840.7,911.54533,1659453899999,20819457.1119379,27629,426.43903,9739909.6489066,0
2022-08-02 15:25:00,22840.7,22896.17,22835.51,22880.79,528.55811,1659454199999,12086609.1635057,18473,285.93458,6538448.5131968,0
2022-08-02 15:30:00,22880.79,22890.52,22811.01,22887.44,693.07525,1659454499999,15836927.8596597,22448,339.88194,7767482.7298207,0
2022-08-02 15:35:00,22889.33,22966.52,22878.03,22963.93,783.2196,1659454799999,17960560.7227905,24609,426.33293,9777088.8651601,0
2022-08-02 15:40:00,22963.93,22987.72,22949.28,22966.14,616.63926,1659455099999,14162967.3686214,20488,359.80891,8264309.7749692,0
2022-08-02 15:45:00,22967.73,23034.36,22936.58,22982.86,664.40401,1659455399999,15267028.7625824,22417,348.57502,8010355.6868544,0
2022-08-02 15:50:00,22982.86,23013.03,22961.82,22994.02,399.08217,1659455699999,9173364.2601396,15305,216.55477,4977872.247459,0
2022-08-02 15:55:00,22995.57,23007.93,22963.72,22979.5,465.6004,1659455999999,10703378.8519794,15932,204.4906,4701006.7703789,0
2022-08-02 16:00:00,22977.78,23050.0,22946.73,23009.93,1104.15631,1659456299999,25407003.9003266,28871,592.48235,13633922.0774738,0
2022-08-02 16:05:00,23008.72,23064.17,23003.17,23035.46,985.21154,1659456599999,22700113.6425239,25152,537.08204,12374981.0574746,0
2022-08-02 16:10:00,23035.46,23110.88,23023.0,23096.13,695.56128,1659456899999,16044629.1064472,22226,393.71046,9082061.7262722,0
2022-08-02 16:15:00,23094.44,23135.02,23045.84,23100.12,939.82278,1659457199999,21705884.9021197,26951,446.02671,10302237.4984008,0
2022-08-02 16:20:00,23100.87,23205.72,23088.9,23191.22,1336.17709,1659457499999,30956708.4109228,33296,679.33798,15739638.284792,0
2022-08-02 16:25:00,23192.68,23355.39,23182.79,23343.1,1974.72221,1659457799999,45938433.1817678,45526,1100.07355,25593572.7391947,0
2022-08-02 16:30:00,23343.1,23386.22,23281.41,23316.46,1396.35053,1659458099999,32578739.33906,35917,787.70661,18380996.4457582,0
2022-08-02 16:35:00,23316.46,23377.2,23293.53,23373.83,817.68089,1659458399999,19070956.4338835,23295,441.13719,10290619.1739194,0
2022-08-02 16:40:00,23371.14,23459.89,23332.6,23371.02,1295.27368,1659458699999,30290204.2271411,32734,684.37044,16006328.071932,0
2022-08-02 16:45:00,23367.16,23374.99,23305.23,23347.82,638.85964,1659458999999,14907917.7277426,19334,283.6143,6618370.085187,0
2022-08-02 16:50:00,23347.82,23390.0,23301.92,23373.73,621.65384,1659459299999,14509824.2848907,19938,315.23549,7358519.1445009,0
2022-08-02 16:55:00,23373.73,23402.7,23337.65,23378.71,750.98133,1659459599999,17554781.907461,21617,368.58122,8616039.9261518,0
2022-08-02 17:00:00,23380.12,23442.9,23368.8,23418.11,824.73783,1659459899999,19297974.2882192,23690,382.79619,8957993.9851056,0
2022-08-02 17:05:00,23418.11,23427.69,23335.04,23342.44,740.8574,1659460199999,17328703.2958411,21878,352.59311,8247797.8079469,0
2022-08-02 17:10:00,23342.34,23375.93,23296.3,23363.3,617.03439,1659460499999,14403104.7163252,20181,313.92652,7328737.0333207,0
2022-08-02 17:15:00,23363.3,23431.97,23344.38,23421.39,614.26869,1659460799999,14368903.2104863,18463,353.65578,8272684.6064211,0
2022-08-02 17:20:00,23421.39,23435.0,23355.0,23361.19,644.24251,1659461099999,15072871.9901174,17733,259.02273,6060645.0876569,0
2022-08-02 17:25:00,23358.43,23376.99,23275.0,23300.79,861.61121,1659461399999,20096645.428866,23811,405.71303,9463884.3321048,0
2022-08-02 17:30:00,23298.0,23302.5,23234.26,23238.68,833.77469,1659461699999,19399829.6137243,26762,355.50231,8271935.122279,0
2022-08-02 17:35:00,23238.68,23261.74,23179.92,23255.02,1050.42124,1659461999999,24391983.2597094,27890,540.95861,12562271.8642474,0
2022-08-02 17:40:00,23253.58,23263.63,23182.23,23188.79,459.22873,1659462299999,10663546.7349631,16804,209.10042,4855556.5787867,0
2022-08-02 17:45:00,23187.32,23212.5,23150.0,23169.39,596.90971,1659462599999,13836686.4945848,19603,306.01741,7093842.3008654,0
2022-08-02 17:50:00,23169.39,23196.38,23149.3,23194.71,519.39371,1659462899999,12035406.1444872,18756,247.35627,5732491.1925885,0
2022-08-02 17:55:00,23194.71,23213.92,23168.8,23186.84,430.78651,1659463199999,9990541.4884043,15660,233.09873,5406285.8554323,0
2022-08-02 18:00:00,23186.84,23222.59,23141.79,23203.94,597.53405,1659463499999,13856386.6592586,18926,304.97267,7073190.6510175,0
2022-08-02 18:05:00,23206.46,23279.38,23192.52,23268.79,556.58259,1659463799999,12933490.6934598,18406,294.02277,6832238.1367911,0
2022-08-02 18:10:00,23270.8,23282.33,23240.03,23269.38,425.91045,1659464099999,9907832.7376763,15170,223.6631,5203121.0445664,0
2022-08-02 18:15:00,23269.38,23272.46,23175.0,23189.15,486.41839,1659464399999,11293846.9670134,17004,216.57813,5028464.7262313,0
2022-08-02 18:20:00,23191.47,23244.35,23165.68,23202.37,788.88569,1659464699999,18304946.7633018,16798,508.95199,11809440.7230851,0
2022-08-02 18:25:00,23200.74,23223.96,23164.0,23168.27,436.96078,1659464999999,10133478.3083431,14639,201.68592,4677387.3614267,0
2022-08-02 18:30:00,23170.73,23223.46,23150.0,23193.14,529.21152,1659465299999,12270283.4587463,17116,303.82693,7044250.0988686,0
2022-08-02 18:35:00,23193.14,23197.5,23075.97,23122.41,781.27406,1659465599999,18074402.3211286,22416,332.24317,7686688.6439113,0
2022-08-02 18:40:00,23122.38,23151.77,23103.83,23140.5,506.6812,1659465899999,11719130.1249395,15520,267.27251,6182164.4949444,0
2022-08-02 18:45:00,23140.5,23152.99,23090.0,23121.03,493.41705,1659466199999,11410097.9991933,16157,252.6648,5843294.4825516,0
2022-08-02 18:50:00,23121.03,23129.06,23013.06,23013.08,796.99579,1659466499999,18375870.2366794,23391,355.02395,8185494.3779947,0
2022-08-02 18:55:00,23013.08,23034.46,22961.59,22981.11,881.11786,1659466799999,20263740.4634568,21833,391.15853,8996351.4707694,0
2022-08-02 19:00:00,22982.89,22992.27,22870.45,22917.76,912.68249,1659467099999,20924499.2799201,24460,394.73931,9051885.5998157,0
2022-08-02 19:05:00,22917.94,22929.35,22870.1,22913.42,613.7136,1659467399999,14056380.074156,18411,316.06531,7239530.9109168,0
2022-08-02 19:10:00,22913.42,22933.54,22872.66,22908.31,472.57386,1659467699999,10822672.7632485,14326,207.74001,4758192.5173933,0
2022-08-02 19:15:00,22908.31,22940.15,22878.11,22924.95,509.8668,1659467999999,11682385.7689505,14534,229.88361,5267913.710202,0
2022-08-02 19:20:00,22924.95,23000.0,22908.9,22992.91,568.23089,1659468299999,13046377.064382,16585,323.79399,7434888.5058844,0
2022-08-02 19:25:00,22992.91,23100.0,22985.53,23076.87,619.69688,1659468599999,14278192.5866457,17917,350.86883,8084676.2652665,0
2022-08-02 19:30:00,23072.73,23077.08,22984.45,23041.32,531.62353,1659468899999,12243079.1812756,17163,244.32409,5627044.1890579,0
2022-08-02 19:35:00,23038.88,23070.0,23016.18,23048.76,393.70724,1659469199999,9072747.4171173,13510,215.71727,4971254.2051533,0
2022-08-02 19:40:00,23048.76,23068.08,23007.84,23061.07,368.96576,1659469499999,8499256.0130226,12159,197.82933,4557214.5288012,0
2022-08-02 19:45:00,23060.2,23067.81,23006.43,23014.53,449.49807,1659469799999,10353042.0583101,11981,192.0455,4423254.9519305,0
2022-08-02 19:50:00,23017.24,23064.77,23010.0,23020.63,374.19511,1659470099999,8619871.1975939,12118,213.30915,4914029.8816017,0
2022-08-02 19:55:00,23020.63,23040.21,22935.04,22951.21,659.23019,1659470399999,15152487.4463767,15400,266.67834,6129832.3941399,0
2022-08-02 20:00:00,22951.21,23002.94,22910.0,22970.43,576.489,1659470699999,13227711.4844094,16722,280.90792,6445916.7040272,0
2022-08-02 20:05:00,22972.68,23025.0,22935.84,22971.66,585.55234,1659470999999,13454182.5604116,16483,314.1827,7219392.3943296,0
2022-08-02 20:10:00,22973.44,23007.8,22947.05,23000.36,378.72217,1659471299999,8697542.6068392,10768,206.41583,4740885.5984159,0
2022-08-02 20:15:00,23000.36,23049.86,22980.87,22992.09,459.99688,1659471599999,10590714.2357161,13245,244.23925,5623678.8465028,0
2022-08-02 20:20:00,22992.09,23027.38,22968.67,23022.66,306.11697,1659471899999,7038788.8446477,10214,160.60392,3693028.8408593,0
2022-08-02 20:25:00,23025.67,23063.6,23018.01,23037.28,350.36612,1659472199999,8072373.3772524,11784,182.49219,4204865.3668957,0
2022-08-02 20:30:00,23037.28,23059.0,22991.34,23017.87,370.76251,1659472499999,8536138.9980178,11550,188.5451,4341322.202278,0
2022-08-02 20:35:00,23017.87,23022.05,22983.99,23010.44,267.72763,1659472799999,6157980.2804237,9570,111.63019,2567765.4121667,0
2022-08-02 20:40:00,23010.44,23042.0,22969.1,23034.05,361.40425,1659473099999,8316771.880328,11495,188.22006,4331563.4032658,0
2022-08-02 20:45:00,23032.6,23035.48,22955.37,22955.38,459.23087,1659473399999,10555573.6856173,13522,208.96245,4803412.026293,0
2022-08-02 20:50:00,22955.38,23029.37,22955.38,23004.81,309.73457,1659473699999,7122513.341939,9681,165.22012,3798946.0804301,0
2022-08-02 20:55:00,23005.81,23030.58,22991.23,23030.58,329.29911,1659473999999,7578528.9455361,8832,171.2331,3940880.5306089,0
2022-08-02 21:00:00,23028.83,23033.15,22993.83,23013.9,265.7462,1659474299999,6114627.3014384,7539,108.29404,2491816.600122,0
2022-08-02 21:05:00,23015.14,23019.04,22973.91,22978.99,205.76942,1659474599999,4730685.4417758,7367,90.09862,2071530.5007683,0
2022-08-02 21:10:00,22976.98,23029.66,22956.07,23017.99,324.26881,1659474899999,7455449.9690147,9368,180.65923,4154237.4015279,0
2022-08-02 21:15:00,23016.49,23018.06,22952.32,22985.95,218.99658,1659475199999,5031506.2741269,7879,98.06029,2252796.2359835,0
2022-08-02 21:20:00,22986.84,22989.99,22943.29,22957.33,256.25232,1659475499999,5883782.7414266,7837,102.40104,2351408.5759029,0
2022-08-02 21:25:00,22955.96,23000.0,22955.96,22988.18,186.06847,1659475799999,4276259.7748585,5507,117.70455,2705356.7510741,0
2022-08-02 21:30:00,22988.18,23037.39,22988.15,22998.94,185.6625,1659476099999,4273923.9224849,6370,116.406,2679681.5668295,0
2022-08-02 21:35:00,22998.94,23024.47,22992.87,23000.52,98.77597,1659476399999,2272764.1474741,5445,54.47302,1253406.2625017,0
2022-08-02 21:40:00,23002.91,23035.0,23000.52,23035.0,112.68707,1659476699999,2593858.0673425,5397,70.16098,1615053.6451274,0
2022-08-02 21:45:00,23035.0,23140.0,23034.2,23115.4,526.46297,1659476999999,12157819.5985778,15533,303.70909,7012259.5852538,0
2022-08-02 21:50:00,23115.4,23146.67,23040.0,23041.54,357.5632,1659477299999,8259763.0831874,13364,161.55369,3732542.7385367,0
2022-08-02 21:55:00,23041.54,23099.0,23040.18,23093.38,193.50149,1659477599999,4464181.0795107,8096,110.25613,2543615.049686,0
2022-08-02 22:00:00,23093.02,23125.67,23064.73,23083.25,443.66656,1659477899999,10245741.5724914,14229,198.23674,4578107.7862961,0
2022-08-02 22:05:00,23083.25,23136.0,23076.04,23128.63,362.29912,1659478199999,8370965.7264782,11587,197.82948,4571357.1601262,0
2022-08-02 22:10:00,23128.63,23142.05,23074.44,23096.76,380.10882,1659478499999,8785871.5121263,11412,142.41673,3291876.8788256,0
2022-08-02 22:15:00,23099.79,23113.92,23064.65,23087.74,300.22959,1659478799999,6933428.4000876,10648,147.1276,3397758.6219118,0
2022-08-02 22:20:00,23091.24,23109.0,23050.0,23067.1,291.68956,1659479099999,6733648.5108445,10198,123.69553,2855617.9681041,0
2022-08-02 22:25:00,23067.36,23110.0,23036.14,23045.84,357.80245,1659479399999,8256591.2145937,10777,187.45904,4326506.9540725,0
2022-08-02 22:30:00,23045.86,23076.59,23024.36,23058.81,370.14103,1659479699999,8531873.0640529,11029,200.26599,4616487.6069778,0
2022-08-02 22:35:00,23058.81,23140.0,23051.45,23129.55,420.30398,1659479999999,9715145.5312137,13301,225.91943,5221870.5896855,0
2022-08-02 22:40:00,23129.55,23134.2,23102.26,23119.74,258.28074,1659480299999,5971139.0226471,9605,124.91931,2888123.8686113,0
2022-08-02 22:45:00,23117.42,23148.6,23077.15,23099.02,375.99837,1659480599999,8689690.8748353,12061,180.69785,4176371.8769895,0
2022-08-02 22:50:00,23100.97,23144.95,23096.24,23113.13,284.56843,1659480899999,6579615.9960985,9262,143.06689,3307956.3719205,0
2022-08-02 22:55:00,23113.13,23128.82,23071.22,23100.92,262.26825,1659481199999,6057032.4706728,8969,122.04134,2818576.0939856,0
2022-08-02 23:00:00,23100.92,23134.99,23081.43,23104.79,335.29794,1659481499999,7748648.6813875,11090,188.6863,4360728.0219976,0
2022-08-02 23:05:00,23104.79,23113.01,23052.49,23069.08,289.99164,1659481799999,6692536.0822754,10651,144.15668,3327037.6267346,0
2022-08-02 23:10:00,23069.09,23107.86,23060.0,23074.54,337.01347,1659482099999,7778836.8232226,11398,173.44924,4003679.7495018,0
2022-08-02 23:15:00,23076.51,23084.38,22982.86,23019.28,490.51326,1659482399999,11297830.6616028,15346,192.58764,4436176.8332292,0
2022-08-02 23:20:00,23016.36,23042.47,23006.46,23022.82,248.99302,1659482699999,5733225.6573738,9239,118.16649,2720901.081476,0
2022-08-02 23:25:00,23025.75,23063.5,23010.0,23027.06,309.67971,1659482999999,7134863.181472,9701,154.86585,3568159.8191806,0
2022-08-02 23:30:00,23027.06,23072.01,23018.53,23061.62,277.57756,1659483299999,6397929.0429819,8851,167.16073,3853255.4526204,0
2022-08-02 23:35:00,23061.62,23084.0,23040.0,23052.75,265.00653,1659483599999,6112012.3960058,8573,134.47728,3101594.0337159,0
2022-08-02 23:40:00,23053.56,23079.29,23040.05,23066.51,233.92388,1659483899999,5396170.6520632,7671,104.0575,2400402.9566707,0
2022-08-02 23:45:00,23068.31,23081.22,23015.12,23050.05,387.10427,1659484199999,8921371.507552,10207,166.30661,3833152.0739693,0
2022-08-02 23:50:00,23050.05,23061.82,22927.61,22956.92,711.61968,1659484499999,16355248.2199769,19596,341.89559,7859131.3416363,0
2022-08-02 23:55:00,22956.92,22995.09,22930.41,22987.79,491.4578,1659484799999,11287901.5876466,15045,205.63512,4723344.4648468,0
2022-08-03 00:00:00,22985.93,23014.66,22963.98,22982.49,475.96004,1659485099999,10941891.8228774,15532,254.92973,5861144.8136496,0
2022-08-03 00:05:00,22983.87,23079.39,22969.73,23043.13,578.49925,1659485399999,13322567.5545507,18852,309.90409,7137549.124119,0
2022-08-03 00:10:00,23045.31,23063.67,22942.95,22953.78,536.4656,1659485699999,12333691.7236798,17173,197.10127,4532115.5815556,0
2022-08-03 00:15:00,22951.87,22961.52,22885.23,22885.23,688.03104,1659485999999,15777471.8924418,20882,298.81474,6853240.8257949,0
2022-08-03 00:20:00,22885.23,22927.99,22822.89,22837.28,758.95551,1659486299999,17365742.9661893,24517,364.57333,8343152.0617996,0
2022-08-03 00:25:00,22835.72,22855.3,22784.8,22816.58,779.38298,1659486599999,17783636.6126641,24956,330.06598,7532210.9763195,0
2022-08-03 00:30:00,22817.93,22872.68,22816.45,22844.06,503.71753,1659486899999,11507495.8379467,16816,272.1206,6216732.860727,0
2022-08-03 00:35:00,22844.06,22881.22,22821.45,22851.74,358.06785,1659487199999,8182249.9090211,14149,162.52293,3714170.611016,0
2022-08-03 00:40:00,22851.74,22854.72,22773.0,22776.04,751.3363,1659487499999,17128777.9589468,21784,290.57071,6625471.3107853,0
2022-08-03 00:45:00,22778.06,22812.46,22760.0,22778.17,672.77012,1659487799999,15329263.9861014,18860,258.61205,5893862.9800125,0
2022-08-03 00:50:00,22780.77,22815.91,22739.19,22742.41,523.31128,1659488099999,11923866.5408101,16801,225.08109,5129994.2415029,0
2022-08-03 00:55:00,22742.41,22799.33,22727.0,22793.56,594.99754,1659488399999,13546304.6282813,17901,292.06923,6650115.1352596,0
2022-08-03 01:00:00,22793.57,22796.76,22714.47,22737.59,686.29158,1659488699999,15608992.0027783,19464,281.04859,6392686.0483172,0
2022-08-03 01:05:00,22737.59,22749.95,22681.22,22728.79,652.26212,1659488999999,14817663.9333941,18052,280.21951,6366615.5930025,0
2022-08-03 01:10:00,22728.79,22751.46,22717.01,22739.38,413.83837,1659489299999,9409117.9289962,14362,184.25215,4189383.0369676,0
2022-08-03 01:15:00,22741.0,22759.24,22705.0,22737.23,483.94197,1659489599999,11003106.0184464,16171,248.00697,5638970.8198006,0
2022-08-03 01:20:00,22739.93,22769.35,22710.62,22756.58,405.5506,1659489899999,9223582.4094495,15732,195.69919,4451225.3919104,0
2022-08-03 01:25:00,22755.6,22786.88,22740.59,22761.79,455.5376,1659490199999,10368224.9483976,15294,231.17827,5261925.9306157,0
2022-08-03 01:30:00,22758.45,22830.0,22755.12,22805.94,463.11034,1659490499999,10554867.7577541,16357,257.69284,5873536.6361416,0
2022-08-03 01:35:00,22803.96,22805.96,22757.68,22764.03,348.83267,1659490799999,7944973.5659987,13480,175.92218,4006835.7446596,0
2022-08-03 01:40:00,22766.32,22807.19,22742.46,22799.84,421.57161,1659491099999,9603088.2889728,14213,220.50046,5023179.0097221,0
2022-08-03 01:45:00,22799.84,22823.81,22767.86,22812.02,441.56598,1659491399999,10067763.0270299,14482,248.72762,5671590.3837453,0
2022-08-03 01:50:00,22809.6,22836.0,22797.33,22812.23,396.05801,1659491699999,9037072.5692088,13903,197.24466,4500862.175826,0
2022-08-03 01:55:00,22812.23,22813.39,22784.6,22801.57,251.5706,1659491999999,5735892.2931389,9881,107.17807,2443780.3351918,0
2022-08-03 02:00:00,22803.27,22838.28,22734.19,22821.76,865.98577,1659492299999,19739473.8307906,17949,404.30781,9217860.6051277,0
2022-08-03 02:05:00,22824.67,22839.38,22804.94,22824.6,617.35078,1659492599999,14088852.2747735,16127,225.07961,5136953.5340978,0
2022-08-03 02:10:00,22824.6,22841.18,22812.24,22832.62,409.03813,1659492899999,9336608.3119152,13576,183.74867,4194488.7180835,0
2022-08-03 02:15:00,22832.62,22857.0,22805.0,22817.45,263.74365,1659493199999,6022217.3830496,11005,130.22914,2973849.3012163,0
2022-08-03 02:20:00,22817.45,22825.0,22753.0,22762.79,383.19991,1659493499999,8733494.5082434,14155,165.53288,3772746.7609782,0
2022-08-03 02:25:00,22762.79,22783.97,22725.5,22741.63,449.21197,1659493799999,10218927.6922659,14289,181.06323,4119181.7684536,0
2022-08-03 02:30:00,22744.27,22773.0,22738.95,22769.93,354.64949,1659494099999,8071405.8864694,12735,182.53439,4154432.5696147,0
2022-08-03 02:35:00,22769.93,22821.21,22760.4,22815.68,442.415,1659494399999,10082885.7044084,14959,262.30258,5978410.9774057,0
2022-08-03 02:40:00,22815.54,22822.57,22780.47,22795.94,241.35209,1659494699999,5502494.8352425,11352,114.39964,2608229.5210071,0
2022-08-03 02:45:00,22794.63,22808.01,22745.0,22760.35,388.73997,1659494999999,8852813.7255862,13310,160.91245,3664694.6088753,0
2022-08-03 02:50:00,22761.33,22786.68,22750.25,22783.47,321.51732,1659495299999,7320502.3305615,13030,164.36218,3742516.2333236,0
2022-08-03 02:55:00,22781.8,22800.0,22757.8,22776.69,298.81381,1659495599999,6807076.6525495,10987,148.69155,3387315.4042038,0
2022-08-03 03:00:00,22776.69,22817.0,22758.3,22809.12,384.0108,1659495899999,8753299.4810346,13700,203.03757,4628509.9150652,0
2022-08-03 03:05:00,22809.12,22823.84,22800.03,22805.17,305.43182,1659496199999,6966798.5066769,10623,134.2398,3062101.1753456,0
2022-08-03 03:10:00,22806.64,22869.12,22801.14,22856.09,540.18283,1659496499999,12334695.7079988,18946,297.8415,6801485.5617753,0
2022-08-03 03:15:00,22856.09,22882.4,22814.74,22830.4,407.01069,1659496799999,9298872.3388527,15679,194.29548,4439384.1478219,0
2022-08-03 03:20:00,22831.67,22860.02,22816.04,22848.93,327.16296,1659497099999,7473230.6019899,13519,161.54617,3690304.2406194,0
2022-08-03 03:25:00,22848.93,22864.11,22820.16,22826.1,257.48387,1659497399999,5881766.7425053,10988,130.9963,2992472.6324656,0
2022-08-03 03:30:00,22826.1,22855.28,22822.32,22838.73,265.0434,1659497699999,6053293.8109182,11496,122.70318,2802441.4952497,0
2022-08-03 03:35:00,22840.91,22853.16,22800.1,22803.22,355.43868,1659497999999,8114535.7765635,13018,170.19044,3885801.9135249,0
2022-08-03 03:40:00,22803.22,22838.28,22800.86,22830.3,272.13114,1659498299999,6209288.8614942,11535,148.47726,3387910.4215754,0
2022-08-03 03:45:00,22828.89,22864.13,22821.0,22856.33,354.22971,1659498599999,8093497.6522785,13169,191.29088,4370724.0868697,0
2022-08-03 03:50:00,22856.33,22864.29,22819.01,22846.42,253.42717,1659498899999,5789500.6440173,10112,124.28054,2839187.2825571,0
2022-08-03 03:55:00,22846.42,22865.7,22812.45,22862.72,395.47859,1659499199999,9031786.3236507,12669,200.02685,4568340.5891312,0
2022-08-03 04:00:00,22863.65,22877.77,22840.31,22857.81,364.19544,1659499499999,8325273.6145649,13435,190.17311,4347368.3786576,0
2022-08-03 04:05:00,22859.7,22884.91,22841.72,22849.94,335.95855,1659499799999,7680889.7341222,13276,171.04147,3910561.2476575,0
2022-08-03 04:10:00,22849.94,22864.46,22839.18,22853.54,296.72246,1659500099999,6780444.6017739,12001,145.28004,3320122.259423,0
2022-08-03 04:15:00,22853.54,22901.94,22840.0,22889.93,403.79304,1659500399999,9234855.3379007,14435,232.59247,5320136.2907291,0
2022-08-03 04:20:00,22889.16,22896.84,22841.91,22859.3,322.50332,1659500699999,7376386.8520762,13076,165.96153,3796111.5395201,0
2022-08-03 04:25:00,22860.89,22872.67,22847.07,22864.12,262.96595,1659500999999,6011941.480435,10291,131.16559,2998938.2230239,0
2022-08-03 04:30:00,22864.12,22890.99,22856.0,22861.2,259.35831,1659501299999,5931926.5420816,11610,132.41546,3028679.1402733,0
2022-08-03 04:35:00,22861.2,22871.88,22838.96,22859.52,299.1671,1659501599999,6836723.9424984,11790,139.53189,3188809.5473393,0
2022-08-03 04:40:00,22858.8,22859.86,22832.96,22834.06,276.20475,1659501899999,6310138.9956645,11560,116.32214,2657620.5205015,0
2022-08-03 04:45:00,22834.06,22874.44,22825.0,22849.56,328.15549,1659502199999,7500693.9579553,13333,163.9356,3747251.8031579,0
2022-08-03 04:50:00,22849.56,22869.84,22822.4,22838.14,294.39782,1659502499999,6725393.0558433,12534,131.85521,3012184.8878984,0
2022-08-03 04:55:00,22840.2,22854.39,22826.76,22831.56,249.55874,1659502799999,5700234.8017833,10674,116.91534,2670667.243241,0
2022-08-03 05:00:00,22831.56,22845.41,22825.09,22840.23,247.36616,1659503099999,5648878.4879017,11163,137.16354,3132436.8824292,0
2022-08-03 05:05:00,22838.5,22840.81,22807.37,22815.51,298.53237,1659503399999,6812653.5605411,12197,129.64636,2958606.9964435,0
2022-08-03 05:10:00,22815.51,22822.7,22802.0,22820.05,217.3013,1659503699999,4956859.7428627,10178,104.78736,2390410.0619778,0
2022-08-03 05:15:00,22820.71,22855.72,22813.57,22848.82,288.1928,1659503999999,6582366.0172206,11453,173.06282,3952900.8640259,0
2022-08-03 05:20:00,22848.15,22875.0,22844.33,22872.93,245.33306,1659504299999,5608513.2522383,10918,133.53286,3052822.9205496,0
2022-08-03 05:25:00,22872.93,22900.0,22858.1,22873.61,412.0875,1659504599999,9428153.4781735,14659,212.89567,4870990.7793533,0
2022-08-03 05:30:00,22876.18,22956.44,22869.92,22936.21,612.99802,1659504899999,14051483.5364313,20437,347.67712,7969504.6725377,0
2022-08-03 05:35:00,22934.68,22949.47,22905.69,22925.88,481.04182,1659505199999,11029222.3920561,16643,233.87216,5362275.6478252,0
2022-08-03 05:40:00,22924.32,22950.0,22918.58,22940.88,291.22298,1659505499999,6679001.6681004,11391,158.55782,3636418.9775377,0
2022-08-03 05:45:00,22940.88,22962.72,22919.0,22945.89,433.21882,1659505799999,9937572.4274448,14374,231.00163,5299098.0486226,0
2022-08-03 05:50:00,22944.07,22950.73,22925.99,22930.79,272.91522,1659506099999,6259840.1882984,11704,127.24746,2918759.1627487,0
2022-08-03 05:55:00,22930.82,22940.98,22914.19,22916.75,241.0571,1659506399999,5527395.0559192,10736,122.64683,2812390.4263837,0
2022-08-03 06:00:00,22915.59,22973.64,22913.66,22954.31,435.01371,1659506699999,9982425.4503463,14726,224.17505,5144354.4818696,0
2022-08-03 06:05:00,22954.31,23018.14,22950.91,23006.43,496.42718,1659506999999,11414209.3787963,17275,268.55557,6174829.3222468,0
2022-08-03 06:10:00,23006.43,23029.99,22998.74,23015.4,383.05346,1659507299999,8815593.7535906,16222,205.05666,4719373.067397,0
2022-08-03 06:15:00,23015.4,23036.63,23000.0,23024.98,369.64405,1659507599999,8508467.4661956,14093,174.02594,4006159.5211479,0
2022-08-03 06:20:00,23025.74,23044.09,23009.15,23033.6,400.95967,1659507899999,9233550.390628,14750,194.5186,4479498.4245899,0
2022-08-03 06:25:00,23033.6,23060.0,23030.06,23033.96,421.64349,1659508199999,9717937.676615,15617,215.30998,4962572.6387696,0
